YEAR,SERIAL,HWTSUPP,CPSID,ASECFLAG,HFLAG,METAREA,MONTH,PERNUM,CPSIDP,WTSUPP,SEX,RACE,OCC2010,INCTOT
2015,95245,1670.35,0.0,1,,7365,3,1,0.0,1670.35,2,100,1000,41728
2015,95245,1670.35,0.0,1,,7365,3,2,0.0,1670.35,1,100,7420,53472
2015,95245,1670.35,0.0,1,,7365,3,3,0.0,1661.72,2,100,9920,99999999
2015,95245,1670.35,0.0,1,,7365,3,4,0.0,1625.63,1,100,9920,99999999
2015,95247,1701.67,0.0,1,,7365,3,1,0.0,1701.67,1,651,20,46016
2015,95247,1701.67,0.0,1,,7365,3,2,0.0,1701.67,2,651,10,120171
2015,95247,1701.67,0.0,1,,7365,3,3,0.0,1787.88,2,651,9920,437
2015,95247,1701.67,0.0,1,,7365,3,4,0.0,1852.23,2,651,9920,99999999
2015,95247,1701.67,0.0,1,,7365,3,5,0.0,1983.56,1,651,9920,99999999
2015,95248,1696.9,0.0,1,,7365,3,1,0.0,1696.9,2,100,1220,72306
2015,95248,1696.9,0.0,1,,7365,3,2,0.0,2142.57,1,100,4140,36100
2015,95248,1696.9,0.0,1,,7365,3,3,0.0,2142.57,1,100,4720,32000
2015,95248,1696.9,0.0,1,,7365,3,4,0.0,1920.87,1,100,9920,0
2015,95248,1696.9,0.0,1,,7365,3,5,0.0,1696.9,2,100,2310,60777
2015,95249,1917.87,0.0,1,,7365,3,1,0.0,1917.87,1,100,4720,88360
2015,95249,1917.87,0.0,1,,7365,3,2,0.0,2267.45,1,100,5620,12412
2015,95249,1917.87,0.0,1,,7365,3,3,0.0,1881.87,2,100,4110,30120
2015,95249,1917.87,0.0,1,,7365,3,4,0.0,1789.4,1,100,9920,19259
2015,95249,1917.87,0.0,1,,7365,3,5,0.0,2406.61,1,100,5620,48200
2015,95250,1750.87,0.0,1,,7365,3,1,0.0,1750.87,2,100,9920,0
2015,95250,1750.87,0.0,1,,7365,3,2,0.0,1750.87,1,100,6260,9000
2015,95250,1750.87,0.0,1,,7365,3,3,0.0,1658.08,1,100,9920,99999999
2015,95251,1706.17,0.0,1,,7365,3,1,0.0,1706.17,1,651,9920,18386
2015,95251,1706.17,0.0,1,,7365,3,2,0.0,1706.17,2,651,5700,42000
2015,95252,1832.38,0.0,1,,7365,3,1,0.0,1832.38,2,100,9920,0
2015,95252,1832.38,0.0,1,,7365,3,2,0.0,1832.38,1,100,140,75000
2015,95252,1832.38,0.0,1,,7365,3,3,0.0,1908.41,2,100,9920,99999999
2015,95252,1832.38,0.0,1,,7365,3,4,0.0,1608.33,2,100,9920,99999999
2015,95252,1832.38,0.0,1,,7365,3,5,0.0,1531.24,2,100,9920,99999999
2015,95252,1832.38,0.0,1,,7365,3,6,0.0,1596.12,1,100,9920,99999999
2015,95253,1886.33,0.0,1,,7365,3,1,0.0,1886.33,1,100,10,59007
2015,95253,1886.33,0.0,1,,7365,3,2,0.0,1886.33,2,651,5120,50002
2015,95253,1886.33,0.0,1,,7365,3,3,0.0,2344.63,1,803,9920,99999999
2015,95254,2127.94,0.0,1,,7365,3,1,0.0,2127.94,2,200,9920,21996
2015,95254,2127.94,0.0,1,,7365,3,2,0.0,1524.16,1,200,9920,30636
2015,95256,1911.5,0.0,1,,7365,3,1,0.0,1911.5,1,200,3220,64273
2015,95256,1911.5,0.0,1,,7365,3,2,0.0,1911.5,2,200,5400,30000
2015,95256,1911.5,0.0,1,,7365,3,3,0.0,1805.52,1,200,9920,0
2015,95257,1886.33,0.0,1,,7365,3,1,0.0,1886.33,2,651,710,40000
2015,95257,1886.33,0.0,1,,7365,3,2,0.0,1886.33,1,651,710,154845
2015,95257,1886.33,0.0,1,,7365,3,3,0.0,1803.93,1,651,9920,99999999
2015,95257,1886.33,0.0,1,,7365,3,4,0.0,1417.57,1,651,9920,99999999
2015,95258,1711.9,0.0,1,,7365,3,1,0.0,1711.9,2,100,9920,13353
2015,95258,1711.9,0.0,1,,7365,3,2,0.0,1891.75,1,300,9920,0
2015,95258,1711.9,0.0,1,,7365,3,3,0.0,2296.93,1,100,6320,0
2015,95258,1711.9,0.0,1,,7365,3,4,0.0,2296.93,2,300,9920,8037
2015,95258,1711.9,0.0,1,,7365,3,5,0.0,1912.69,2,300,9920,0
2015,95258,1711.9,0.0,1,,7365,3,6,0.0,1916.86,1,802,9920,99999999
2015,95258,1711.9,0.0,1,,7365,3,7,0.0,1892.05,1,802,9920,99999999
2015,95258,1711.9,0.0,1,,7365,3,8,0.0,2224.0,2,802,9920,99999999
2015,95259,1890.42,0.0,1,,7365,3,1,0.0,1890.42,2,100,9920,3
2015,95259,1890.42,0.0,1,,7365,3,2,0.0,1890.42,1,100,220,30003
2015,95259,1890.42,0.0,1,,7365,3,3,0.0,1856.21,1,100,9920,99999999
2015,95259,1890.42,0.0,1,,7365,3,4,0.0,1856.21,1,100,9920,99999999
2015,95259,1890.42,0.0,1,,7365,3,5,0.0,1782.43,2,100,9920,99999999
2015,95260,1891.28,0.0,1,,7365,3,1,0.0,1891.28,1,802,9920,14761
2015,95260,1891.28,0.0,1,,7365,3,2,0.0,1891.28,2,100,2140,72120
2015,95262,1660.01,0.0,1,,7365,3,1,0.0,1660.01,2,100,9920,0
2015,95262,1660.01,0.0,1,,7365,3,2,0.0,1660.01,1,100,410,174000
2015,95262,1660.01,0.0,1,,7365,3,3,0.0,1668.5,2,100,9920,0
2015,95263,1645.68,0.0,1,,7365,3,1,0.0,1645.68,1,651,9920,28900
2015,95263,1645.68,0.0,1,,7365,3,2,0.0,1645.68,2,651,3130,120500
2015,95264,2363.23,0.0,1,,7365,3,1,0.0,2363.23,1,651,110,201072
2015,95264,2363.23,0.0,1,,7365,3,2,0.0,2363.23,2,651,110,157972
2015,95264,2363.23,0.0,1,,7365,3,3,0.0,1684.79,1,651,9920,0
2015,95265,1760.19,0.0,1,,7365,3,1,0.0,1760.19,2,100,5700,50323
2015,95265,1760.19,0.0,1,,7365,3,2,0.0,1760.19,1,100,7200,51777
2015,95265,1760.19,0.0,1,,7365,3,3,0.0,1997.11,1,100,9920,99999999
2015,95265,1760.19,0.0,1,,7365,3,4,0.0,1720.27,2,100,9920,99999999
2015,95266,1867.61,0.0,1,,7365,3,1,0.0,1867.61,1,100,220,130664
2015,95266,1867.61,0.0,1,,7365,3,2,0.0,1910.86,2,651,1000,75580
2015,95267,2081.21,0.0,1,,7365,3,1,0.0,2081.21,1,200,9920,25000
2015,95267,2081.21,0.0,1,,7365,3,2,0.0,2046.94,1,801,9920,8652
2015,95267,2081.21,0.0,1,,7365,3,3,0.0,1623.2,2,100,9920,10668
2015,95267,2081.21,0.0,1,,7365,3,4,0.0,1623.2,1,100,9920,10668
2015,95267,2081.21,0.0,1,,7365,3,5,0.0,2313.62,1,100,9920,10668
2015,95268,1416.14,0.0,1,,7365,3,1,0.0,1416.14,2,100,9920,0
2015,95268,1416.14,0.0,1,,7365,3,2,0.0,1416.14,1,100,4030,23000
2015,95268,1416.14,0.0,1,,7365,3,3,0.0,1279.49,1,100,9920,150
2015,95269,1606.55,0.0,1,,7365,3,1,0.0,1606.55,1,100,9620,68006
2015,95269,1606.55,0.0,1,,7365,3,2,0.0,1431.23,1,100,9920,99999999
2015,95269,1606.55,0.0,1,,7365,3,3,0.0,1481.11,2,100,9920,99999999
2015,95269,1606.55,0.0,1,,7365,3,4,0.0,1606.55,2,100,9920,190
2015,95270,1894.62,0.0,1,,7365,3,1,0.0,1894.62,1,200,9920,35760
2015,95270,1894.62,0.0,1,,7365,3,2,0.0,1894.62,2,200,9920,8459
2015,95270,1894.62,0.0,1,,7365,3,3,0.0,2939.33,1,200,5240,0
2015,95271,1623.2,0.0,1,,7365,3,1,0.0,1623.2,2,100,3010,150200
2015,95271,1623.2,0.0,1,,7365,3,2,0.0,1623.2,1,100,3010,150033
2015,95271,1623.2,0.0,1,,7365,3,3,0.0,1567.64,2,100,9920,0
2015,95271,1623.2,0.0,1,,7365,3,4,0.0,1750.32,1,100,9920,99999999
2015,95272,1469.06,0.0,1,,7365,3,1,0.0,1469.06,2,100,4610,15000
2015,95272,1469.06,0.0,1,,7365,3,2,0.0,1192.33,1,100,9920,99999999
2015,95272,1469.06,0.0,1,,7365,3,3,0.0,1365.6,1,100,9920,99999999
2015,95272,1469.06,0.0,1,,7365,3,4,0.0,1412.47,2,100,4610,15000
2015,95272,1469.06,0.0,1,,7365,3,5,0.0,1383.18,2,100,4610,15000
2015,95272,1469.06,0.0,1,,7365,3,6,0.0,1191.59,1,100,9920,99999999
2015,95272,1469.06,0.0,1,,7365,3,7,0.0,1226.34,1,100,9920,99999999
2015,95272,1469.06,0.0,1,,7365,3,8,0.0,1165.46,2,100,9920,99999999
2015,95273,2042.94,0.0,1,,7365,3,1,0.0,2042.94,2,200,3650,49489
2015,95273,2042.94,0.0,1,,7365,3,2,0.0,2042.94,1,200,4000,49000
2015,95273,2042.94,0.0,1,,7365,3,3,0.0,2941.89,1,200,9720,0
2015,95273,2042.94,0.0,1,,7365,3,4,0.0,1686.49,2,200,3950,32200
2015,95274,1394.66,0.0,1,,7365,3,1,0.0,1394.66,1,100,4620,24609
2015,95274,1394.66,0.0,1,,7365,3,2,0.0,2334.68,1,100,9620,28680
2015,95274,1394.66,0.0,1,,7365,3,3,0.0,1430.47,2,100,9920,0
2015,95274,1394.66,0.0,1,,7365,3,4,0.0,1394.66,2,100,4110,48009
2015,95275,1992.19,0.0,1,,7365,3,1,0.0,1992.19,2,200,110,16005
2015,95275,1992.19,0.0,1,,7365,3,2,0.0,2746.41,1,200,9920,99999999
2015,95276,2189.66,0.0,1,,7365,3,1,0.0,2189.66,2,651,1900,48535
2015,95276,2189.66,0.0,1,,7365,3,2,0.0,2053.4,2,651,430,83210
2015,95277,1644.74,0.0,1,,7365,3,1,0.0,1644.74,2,100,9920,0
2015,95277,1644.74,0.0,1,,7365,3,2,0.0,1644.74,1,100,6260,15600
2015,95277,1644.74,0.0,1,,7365,3,3,0.0,2171.46,1,100,9920,99999999
2015,95277,1644.74,0.0,1,,7365,3,4,0.0,2610.55,1,100,9920,99999999
2015,95278,1864.51,0.0,1,,7365,3,1,0.0,1864.51,1,200,9920,1200
2015,95278,1864.51,0.0,1,,7365,3,2,0.0,1894.62,2,200,5610,12000
2015,95278,1864.51,0.0,1,,7365,3,3,0.0,2052.5,2,200,3600,25000
2015,95279,1964.15,0.0,1,,7365,3,1,0.0,1964.15,1,100,9920,0
2015,95279,1964.15,0.0,1,,7365,3,2,0.0,1964.15,2,651,5400,87000
2015,95279,1964.15,0.0,1,,7365,3,3,0.0,2143.84,2,803,9920,99999999
2015,95279,1964.15,0.0,1,,7365,3,4,0.0,1659.75,2,803,9920,99999999
2015,95280,2187.0,0.0,1,,7365,3,1,0.0,2187.0,1,200,6440,31100
2015,95281,1645.47,20131200760900.0,1,,7365,3,1,20131200760901.0,1645.47,2,100,2310,29590
2015,95281,1645.47,20131200760900.0,1,,7365,3,2,20131200760902.0,1645.47,1,100,4810,112590
2015,95281,1645.47,20131200760900.0,1,,7365,3,3,20131200760904.0,1509.67,2,100,9920,99999999
2015,95281,1645.47,20131200760900.0,1,,7365,3,4,20131200760903.0,1542.19,2,100,9920,99999999
2015,95282,2683.66,20131200720100.0,1,,7365,3,1,20131200720101.0,2683.66,2,100,310,41686
2015,95282,2683.66,20131200720100.0,1,,7365,3,2,20131200720102.0,2683.66,2,100,310,27015
2015,95283,2908.03,20140100734700.0,1,,7365,3,1,20140100734701.0,2908.03,1,100,9920,56574
2015,95283,2908.03,20140100734700.0,1,,7365,3,2,20140100734702.0,2908.03,2,100,5700,66500
2015,95284,2681.18,20140100690900.0,1,,7365,3,1,20140100690901.0,2681.18,2,100,9920,174949
2015,95285,1524.64,20131200828600.0,1,,7365,3,1,20131200828601.0,1524.64,1,100,1010,105790
2015,95285,1524.64,20131200828600.0,1,,7365,3,2,20131200828602.0,1524.64,2,100,4810,27268
2015,95285,1524.64,20131200828600.0,1,,7365,3,3,20131200828604.0,1509.67,2,100,9920,99999999
2015,95285,1524.64,20131200828600.0,1,,7365,3,4,20131200828603.0,1542.19,2,100,9920,99999999
2015,95286,3214.75,20150200602400.0,1,,7365,3,1,20150200602401.0,3214.75,1,100,9920,175815
2015,95286,3214.75,20150200602400.0,1,,7365,3,2,20150200602402.0,3214.75,2,100,4920,114950
2015,95288,2812.91,20150100783900.0,1,,7365,3,1,20150100783901.0,2812.91,1,100,4700,145855
2015,95288,2812.91,20150100783900.0,1,,7365,3,2,20150100783902.0,2812.91,2,100,2310,34763
2015,95289,2812.91,20150100921400.0,1,,7365,3,1,20150100921401.0,2812.91,1,100,2100,65054
2015,95289,2812.91,20150100921400.0,1,,7365,3,2,20150100921402.0,2812.91,2,100,710,100027
2015,95289,2812.91,20150100921400.0,1,,7365,3,3,20150100921403.0,3392.15,1,100,1240,18002
2015,95290,2848.49,20131200676200.0,1,,7365,3,1,20131200676201.0,2848.49,1,100,1610,27000
2015,95291,2760.54,20141200776500.0,1,,7365,3,1,20141200776501.0,2760.54,2,100,9920,40476
2015,95292,3239.72,20150300741900.0,1,,7365,3,1,20150300741901.0,3239.72,2,100,3060,87002
2015,95292,3239.72,20150300741900.0,1,,7365,3,2,20150300741902.0,3239.72,2,100,9920,20009
2015,95293,3418.56,20150300695300.0,1,,7365,3,1,20150300695301.0,3418.56,2,100,9920,10593
2015,95293,3418.56,20150300695300.0,1,,7365,3,2,20150300695302.0,3418.56,1,100,2850,31800
2015,95294,2998.04,20141200895000.0,1,,7365,3,1,20141200895001.0,2998.04,1,100,2340,36009
2015,95295,1586.25,20140100807600.0,1,,7365,3,1,20140100807601.0,1586.25,1,100,10,1100501
2015,95295,1586.25,20140100807600.0,1,,7365,3,2,20140100807602.0,1586.25,2,100,9920,500
2015,95295,1586.25,20140100807600.0,1,,7365,3,3,20140100807604.0,1738.06,2,100,9920,99999999
2015,95295,1586.25,20140100807600.0,1,,7365,3,4,20140100807603.0,1623.05,1,100,9920,99999999
2015,95296,2898.79,20140300709600.0,1,,7365,3,1,20140300709601.0,2898.79,1,100,9920,31043
2015,95296,2898.79,20140300709600.0,1,,7365,3,2,20140300709602.0,2898.79,2,100,9920,0
2015,95296,2898.79,20140300709600.0,1,,7365,3,3,20140300709603.0,2795.63,1,100,9920,99999999
2015,95297,3536.93,20150200512800.0,1,,7365,3,1,20150200512801.0,3536.93,2,100,2140,159999
2015,95298,1412.49,20131200807100.0,1,,7365,3,1,20131200807101.0,1412.49,1,651,110,5000
2015,95298,1412.49,20131200807100.0,1,,7365,3,2,20131200807102.0,1412.49,2,100,3050,84841
2015,95299,3046.63,20140300649100.0,1,,7365,3,1,20140300649101.0,3046.63,2,100,9920,0
2015,95299,3046.63,20140300649100.0,1,,7365,3,2,20140300649102.0,3046.63,1,100,2100,59300
2015,95300,3175.83,20150200627900.0,1,,7365,3,1,20150200627901.0,3175.83,1,100,2140,118362
2015,95302,1769.75,20150200603600.0,1,,7365,3,1,20150200603601.0,1769.75,2,100,2600,144524
2015,95303,2715.12,20131200621700.0,1,,7365,3,1,20131200621701.0,2715.12,1,100,9920,80100
2015,95303,2715.12,20131200621700.0,1,,7365,3,2,20131200621702.0,2715.12,2,100,9920,36475
2015,95304,3174.8,20140200822000.0,1,,7365,3,1,20140200822001.0,3174.8,1,100,3060,55144
2015,95305,2369.68,20141200919300.0,1,,7365,3,1,20141200919301.0,2369.68,1,200,120,300155
2015,95305,2369.68,20141200919300.0,1,,7365,3,2,20141200919302.0,2369.68,2,652,430,210155
2015,95305,2369.68,20141200919300.0,1,,7365,3,3,20141200919304.0,1571.68,2,100,9920,99999999
2015,95305,2369.68,20141200919300.0,1,,7365,3,4,20141200919303.0,1746.02,2,100,9920,99999999
2015,95306,1768.75,20140200645400.0,1,,7365,3,1,20140200645402.0,1768.75,2,100,3130,43010
2015,95306,1768.75,20140200645400.0,1,,7365,3,2,20140200645401.0,1768.75,1,100,1000,400843
2015,95306,1768.75,20140200645400.0,1,,7365,3,3,20140200645403.0,1912.72,2,100,9920,3020
2015,95307,1660.1,20140600866400.0,1,,7365,3,1,20140600866401.0,1660.1,1,100,2630,105300
2015,95307,1660.1,20140600866400.0,1,,7365,3,2,20140600866402.0,1660.1,2,100,9920,125
2015,95307,1660.1,20140600866400.0,1,,7365,3,3,20140600866404.0,1583.12,1,100,9920,99999999
2015,95307,1660.1,20140600866400.0,1,,7365,3,4,20140600866403.0,1395.96,2,100,9920,99999999
2015,95308,3688.1,20150200481300.0,1,,7365,3,1,20150200481301.0,3688.1,1,100,9920,11267
2015,95309,3688.1,20150200678500.0,1,,7365,3,1,20150200678501.0,3688.1,1,100,9920,19201
2015,95310,3039.63,20140300794400.0,1,,7365,3,1,20140300794401.0,3039.63,1,100,2810,148100
2015,95311,2953.22,20150300915000.0,1,,7365,3,1,20150300915001.0,2953.22,2,100,3600,46077
2015,95313,3261.76,20150200493000.0,1,,7365,3,1,20150200493001.0,3261.76,1,100,9920,17744
2015,95314,1178.37,20131200772800.0,1,,7365,3,1,20131200772801.0,1178.37,2,100,10,60000
2015,95314,1178.37,20131200772800.0,1,,7365,3,2,20131200772804.0,1549.24,2,100,9920,0
2015,95314,1178.37,20131200772800.0,1,,7365,3,3,20131200772803.0,1403.2,2,100,3650,0
2015,95314,1178.37,20131200772800.0,1,,7365,3,4,20131200772802.0,1140.22,2,100,9920,99999999
2015,95314,1178.37,20131200772800.0,1,,7365,3,5,20131200772806.0,1178.37,1,100,6230,25000
2015,95314,1178.37,20131200772800.0,1,,7365,3,6,20131200772805.0,1542.5,1,100,6230,50000
2015,95315,3078.0,20140200737100.0,1,,7365,3,1,20140200737101.0,3078.0,2,100,9920,7836
2015,95315,3078.0,20140200737100.0,1,,7365,3,2,20140200737102.0,3078.0,1,100,9920,229576
2015,95318,2923.54,20140100669900.0,1,,7365,3,1,20140100669901.0,2923.54,1,100,10,390032
2015,95318,2923.54,20140100669900.0,1,,7365,3,2,20140100669902.0,2923.54,2,100,9920,32
2015,95318,2923.54,20140100669900.0,1,,7365,3,3,20140100669903.0,3297.66,2,100,9920,2000
2015,95321,1690.47,0.0,1,,7365,3,1,0.0,1690.47,1,100,410,57002
2015,95321,1690.47,0.0,1,,7365,3,2,0.0,1561.82,2,100,9920,43561
2015,95321,1690.47,0.0,1,,7365,3,3,0.0,1684.95,1,100,6260,0
2015,95321,1690.47,0.0,1,,7365,3,4,0.0,1724.0,1,100,1100,0
2015,95324,1910.53,0.0,1,,7365,3,1,0.0,1910.53,1,100,4810,165340
2015,95324,1910.53,0.0,1,,7365,3,2,0.0,1910.53,2,100,3150,40276
2015,95324,1910.53,0.0,1,,7365,3,3,0.0,2007.41,2,100,9920,99999999
2015,95324,1910.53,0.0,1,,7365,3,4,0.0,1884.39,2,100,9920,99999999
2015,95324,1910.53,0.0,1,,7365,3,5,0.0,1867.2,2,100,9920,99999999
2015,95325,1505.45,0.0,1,,7365,3,1,0.0,1505.45,2,100,9920,590
2015,95325,1505.45,0.0,1,,7365,3,2,0.0,1505.45,1,100,430,122221
2015,95325,1505.45,0.0,1,,7365,3,3,0.0,1788.43,2,100,4720,6000
2015,95325,1505.45,0.0,1,,7365,3,4,0.0,1788.43,2,100,9920,0
2015,95326,2226.57,0.0,1,,7365,3,1,0.0,2226.57,2,300,9920,31178
2015,95326,2226.57,0.0,1,,7365,3,2,0.0,2226.57,1,100,410,120877
2015,95326,2226.57,0.0,1,,7365,3,3,0.0,1711.69,1,100,9920,0
2015,95327,3042.62,20140200584800.0,1,,7365,3,1,20140200584801.0,3042.62,1,100,1430,138513
2015,95327,3042.62,20140200584800.0,1,,7365,3,2,20140200584802.0,3042.62,2,100,1430,96012
2015,95329,1660.74,20140200459100.0,1,,7365,3,1,20140200459101.0,1660.74,1,651,430,218535
2015,95329,1660.74,20140200459100.0,1,,7365,3,2,20140200459102.0,1660.74,2,100,3060,66034
2015,95329,1660.74,20140200459100.0,1,,7365,3,3,20140200459104.0,1751.01,1,803,9920,99999999
2015,95329,1660.74,20140200459100.0,1,,7365,3,4,20140200459103.0,1824.99,2,803,9920,99999999
2015,95330,1441.74,20140200466200.0,1,,7365,3,1,20140200466201.0,1441.74,1,100,20,202817
2015,95330,1441.74,20140200466200.0,1,,7365,3,2,20140200466202.0,1441.74,2,100,720,130201
2015,95331,1958.67,20140100389600.0,1,,7365,3,1,20140100389601.0,1958.67,1,200,5240,80926
2015,95331,1958.67,20140100389600.0,1,,7365,3,2,20140100389602.0,1414.88,1,200,2320,85000
2015,95332,3165.74,20131200438600.0,1,,7365,3,1,20131200438601.0,3165.74,1,100,1020,52200
2015,95334,3694.52,20131200602200.0,1,,7365,3,1,20131200602201.0,3694.52,1,100,9920,58801
2015,95334,3694.52,20131200602200.0,1,,7365,3,2,20131200602202.0,3694.52,2,100,1300,55065
2015,95335,1947.49,20140100451400.0,1,,7365,3,1,20140100451401.0,1947.49,2,651,9920,0
2015,95335,1947.49,20140100451400.0,1,,7365,3,2,20140100451402.0,1393.22,2,651,3320,30000
2015,95335,1947.49,20140100451400.0,1,,7365,3,3,20140100451403.0,2597.8,2,803,4220,13500
2015,95336,1566.6,20140100459700.0,1,,7365,3,1,20140100459701.0,1566.6,1,651,9920,8459
2015,95336,1566.6,20140100459700.0,1,,7365,3,2,20140100459702.0,1566.6,2,651,9920,0
2015,95337,3084.81,20140100598500.0,1,,7365,3,1,20140100598501.0,3084.81,1,100,10,160527
2015,95337,3084.81,20140100598500.0,1,,7365,3,2,20140100598502.0,3084.81,2,100,1000,60018
2015,95338,1700.3,20140200422500.0,1,,7365,3,1,20140200422501.0,1700.3,2,100,9920,51900
2015,95338,1700.3,20140200422500.0,1,,7365,3,2,20140200422502.0,1441.74,2,100,5600,35000
2015,95339,2855.07,20140200609300.0,1,,7365,3,1,20140200609301.0,2855.07,2,803,850,40004
2015,95339,2855.07,20140200609300.0,1,,7365,3,2,20140200609302.0,2855.07,1,100,2320,50004
2015,95339,2855.07,20140200609300.0,1,,7365,3,3,20140200609303.0,3292.02,2,100,9920,99999999
2015,95339,2855.07,20140200609300.0,1,,7365,3,4,20140200609304.0,3844.9,1,100,9920,99999999
2015,95340,3258.03,20140200408700.0,1,,7365,3,1,20140200408701.0,3258.03,2,100,3060,207059
2015,95340,3258.03,20140200408700.0,1,,7365,3,2,20140200408702.0,3258.03,2,100,3060,41168
2015,95341,3440.78,20140200610100.0,1,,7365,3,1,20140200610101.0,3440.78,1,100,1020,65404
2015,95342,2982.17,20140300391100.0,1,,7365,3,1,20140300391101.0,2982.17,2,100,9920,17246
2015,95344,1626.6,20150200610500.0,1,,7365,3,1,20150200610501.0,1626.6,1,651,800,130845
2015,95344,1626.6,20150200610500.0,1,,7365,3,2,20150200610503.0,1661.91,1,651,800,55082
2015,95344,1626.6,20150200610500.0,1,,7365,3,3,20150200610502.0,1661.91,1,651,840,39496
2015,95345,3688.1,20150200664700.0,1,,7365,3,1,20150200664701.0,3688.1,1,100,430,68003
2015,95346,1860.02,20141200550600.0,1,,7365,3,1,20141200550601.0,1860.02,2,200,9920,8832
2015,95346,1860.02,20141200550600.0,1,,7365,3,2,20141200550602.0,2096.09,2,200,9920,0
2015,95347,1704.27,20131200472600.0,1,,7365,3,1,20131200472601.0,1704.27,2,651,9920,5200
2015,95347,1704.27,20131200472600.0,1,,7365,3,2,20131200472602.0,1704.27,1,100,2100,302896
2015,95347,1704.27,20131200472600.0,1,,7365,3,3,20131200472603.0,2034.81,1,803,9920,99999999
2015,95347,1704.27,20131200472600.0,1,,7365,3,4,20131200472604.0,2960.97,2,803,9920,99999999
2015,95348,2852.58,20141200477400.0,1,,7365,3,1,20141200477401.0,2852.58,1,100,9920,13910
2015,95349,3180.87,20141200578200.0,1,,7365,3,1,20141200578201.0,3180.87,1,100,110,240000
2015,95350,1850.08,20141200491200.0,1,,7365,3,1,20141200491201.0,1850.08,1,651,9920,30020
2015,95350,1850.08,20141200491200.0,1,,7365,3,2,20141200491202.0,1850.08,2,651,4610,25020
2015,95350,1850.08,20141200491200.0,1,,7365,3,3,20141200491204.0,2100.35,1,651,7260,19801
2015,95350,1850.08,20141200491200.0,1,,7365,3,4,20141200491203.0,2189.28,2,651,9920,0
2015,95352,1562.2,20131200441800.0,1,,7365,3,1,20131200441801.0,1562.2,2,100,1020,120110
2015,95352,1562.2,20131200441800.0,1,,7365,3,2,20131200441802.0,1562.2,1,100,2100,400010
2015,95352,1562.2,20131200441800.0,1,,7365,3,3,20131200441804.0,1763.24,1,100,9920,99999999
2015,95352,1562.2,20131200441800.0,1,,7365,3,4,20131200441803.0,1538.77,1,100,9920,99999999
2015,95353,1899.93,20140300527900.0,1,,7365,3,1,20140300527901.0,1899.93,1,200,9920,17259
2015,95354,1941.27,20140300402100.0,1,,7365,3,1,20140300402101.0,1941.27,2,651,9920,136731
2015,95355,3162.71,20140300570900.0,1,,7365,3,1,20140300570901.0,3162.71,1,100,1000,300166
2015,95355,3162.71,20140300570900.0,1,,7365,3,2,20140300570902.0,3162.71,2,100,2630,25579
2015,95356,3112.56,20150200616400.0,1,,7365,3,1,20150200616401.0,3112.56,1,100,9920,131639
2015,95356,3112.56,20150200616400.0,1,,7365,3,2,20150200616402.0,3112.56,2,100,9920,14838
2015,95361,2079.37,20150200472500.0,1,,7365,3,1,20150200472501.0,2079.37,2,651,9920,51382
2015,95361,2079.37,20150200472500.0,1,,7365,3,2,20150200472502.0,2079.37,1,100,800,18691
2015,95364,1359.81,20131200604100.0,1,,7365,3,1,20131200604101.0,1359.81,1,100,9100,75480
2015,95366,1805.25,20140100526500.0,1,,7365,3,1,20140100526504.0,1805.25,2,651,8965,20010
2015,95366,1805.25,20140100526500.0,1,,7365,3,2,20140100526505.0,1805.25,1,651,4130,50010
2015,95366,1805.25,20140100526500.0,1,,7365,3,3,20140100526502.0,1420.93,2,651,9920,99999999
2015,95366,1805.25,20140100526500.0,1,,7365,3,4,20140100526503.0,1949.27,1,651,9920,99999999
2015,95367,1630.41,20140200389200.0,1,,7365,3,1,20140200389201.0,1630.41,2,100,5700,36001
2015,95367,1630.41,20140200389200.0,1,,7365,3,2,20140200389202.0,1630.41,1,100,6765,50001
2015,95367,1630.41,20140200389200.0,1,,7365,3,3,20140200389203.0,1123.76,2,100,9920,99999999
2015,95368,3044.68,20140300516300.0,1,,7365,3,1,20140300516301.0,3044.68,1,100,4010,80018
2015,95369,1740.76,20140300600400.0,1,,7365,3,1,20140300600401.0,1740.76,2,651,1020,115101
2015,95369,1740.76,20140300600400.0,1,,7365,3,2,20140300600402.0,1740.76,1,651,5240,74051
2015,95369,1740.76,20140300600400.0,1,,7365,3,3,20140300600404.0,2246.0,1,651,9920,0
2015,95369,1740.76,20140300600400.0,1,,7365,3,4,20140300600403.0,1446.85,2,651,9920,99999999
2015,95370,1371.02,20140300564800.0,1,,7365,3,1,20140300564801.0,1371.02,2,100,2020,36420
2015,95370,1371.02,20140300564800.0,1,,7365,3,2,20140300564802.0,1750.93,1,100,5610,24210
2015,95371,1537.76,20140300594400.0,1,,7365,3,1,20140300594401.0,1537.76,1,100,4000,40016
2015,95371,1537.76,20140300594400.0,1,,7365,3,2,20140300594402.0,1537.76,2,100,730,42440
2015,95371,1537.76,20140300594400.0,1,,7365,3,3,20140300594403.0,1588.84,1,100,9920,99999999
2015,95371,1537.76,20140300594400.0,1,,7365,3,4,20140300594404.0,2012.53,1,100,9920,99999999
2015,95372,1701.0,20140300557200.0,1,,7365,3,1,20140300557201.0,1701.0,2,100,9920,35453
2015,95372,1701.0,20140300557200.0,1,,7365,3,2,20140300557202.0,1701.0,1,100,1020,101481
